SCORE:,total_score,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,description
SCORE:,1691.497,-5.672000000000001,-1623.9260000000002,357.625,-448.91900000000004,3.344,53.516000000000005,2629.968,923.01,-48.221000000000004,-123.521,-33.466,-34.684,-34.077,24.357,-61.275,1.7819999999999998,14.462,97.055,0.139,aflibercept_input_0021_0003
SCORE:,810.165,-5.672000000000001,-1607.726,369.67199999999997,-464.69300000000004,3.3369999999999997,53.183,1739.619,915.841,-49.778,-125.62100000000001,-32.725,-34.056,-33.633,26.438000000000002,-58.358000000000004,7.2170000000000005,9.926,97.055,0.139,aflibercept_input_0021_0002
SCORE:,312.699,-5.71,-1589.22,363.05300000000005,-453.03,3.285,53.093,1048.621,893.3960000000001,-49.945,-125.439,-38.57,-32.203,-33.265,22.965999999999998,-53.176,187.615,23.866,97.055,0.307,aflibercept_input_0022_0001
SCORE:,286.816,-5.71,-1594.6529999999998,374.12800000000004,-449.45099999999996,3.285,52.663999999999994,1205.285,895.314,-52.391000000000005,-125.685,-38.799,-30.825,-32.876999999999995,27.468000000000004,-60.063,2.358,19.407,97.055,0.307,aflibercept_input_0022_0002
SCORE:,1353.884,-5.57,-1593.489,360.80199999999996,-445.796,3.323,55.157,2167.865,899.61,-49.832,-123.17,-36.507,-32.126,-33.617,25.234,-51.233000000000004,85.223,30.658,97.055,0.29600000000000004,aflibercept_input_0023_0002
SCORE:,907.2130000000001,-5.57,-1587.297,367.236,-456.16,3.318,54.549,1841.642,900.2710000000001,-56.158,-122.09899999999999,-39.089,-34.766,-33.059,23.1,-61.656000000000006,6.297999999999999,9.301,97.055,0.29600000000000004,aflibercept_input_0023_0003
SCORE:,902.16,-5.761,-1587.094,368.62699999999995,-459.713,3.332,54.306999999999995,1826.526,898.8589999999999,-49.324,-124.514,-42.684,-30.87,-33.22,24.453000000000003,-57.751999999999995,2.04,17.771,97.055,0.122,aflibercept_input_0022_0003
SCORE:,255.641,-5.57,-1589.486,365.815,-459.949,3.304,53.985,1183.0910000000001,900.0039999999999,-53.744,-123.24600000000001,-35.596,-31.897,-33.421,25.807,-59.70399999999999,1.9480000000000002,16.948,97.055,0.29600000000000004,aflibercept_input_0023_0001
SCORE:,643.935,-5.766,-1603.8670000000002,372.418,-444.043,3.365,54.417,1508.95,915.8389999999999,-49.151,-125.704,-33.073,-35.468,-34.097,21.136,-53.62,13.574000000000002,41.659,97.055,0.312,aflibercept_input_0024_0002
SCORE:,402.417,-5.766,-1580.26,368.379,-442.719,3.343,53.306000000000004,1309.844,894.93,-51.21,-123.242,-33.666,-33.219,-36.438,18.387999999999998,-60.45399999999999,2.245,21.590999999999998,97.055,0.312,aflibercept_input_0024_0001
