SCORE:,total_score,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,description
SCORE:,-799.566,-5.37,-1586.694,358.69800000000004,-471.88800000000003,3.3139999999999996,54.254,195.077,886.05,-58.016000000000005,-123.478,-44.705,-35.07,-36.766999999999996,26.083000000000002,-62.718999999999994,1.433,2.787,97.055,0.389,aflibercept_input_0058_0002_0006
SCORE:,-809.627,-5.322,-1592.149,355.041,-480.041,3.31,55.181999999999995,193.405,898.248,-56.343999999999994,-126.978,-48.20399999999999,-34.768,-37.1,26.328000000000003,-62.266999999999996,1.546,3.054,97.055,0.377,aflibercept_input_0058_0002_0007
SCORE:,-781.324,-5.534,-1580.4,350.98699999999997,-463.286,3.2969999999999997,54.614,193.013,893.695,-62.911,-122.755,-36.884,-34.643,-40.306999999999995,24.756999999999998,-64.932,1.433,11.255999999999998,97.055,0.222,aflibercept_input_0062_0001_0002
SCORE:,-806.832,-5.372999999999999,-1581.6670000000001,347.45,-470.755,3.292,52.941,192.69099999999997,887.1189999999999,-56.92100000000001,-125.46600000000001,-43.347,-33.979,-35.884,27.487,-64.741,1.36,1.5930000000000002,97.055,0.314,aflibercept_input_0058_0002_0008
SCORE:,-781.6469999999999,-5.425,-1581.503,351.832,-465.3,3.283,55.056999999999995,192.303,895.107,-61.621,-123.228,-39.745,-34.615,-39.566,25.295,-63.628,1.294,11.587,97.055,0.17300000000000001,aflibercept_input_0062_0001_0003
SCORE:,-784.314,-5.4079999999999995,-1569.214,349.586,-469.741,3.2960000000000003,53.818999999999996,189.891,891.908,-65.41199999999999,-121.009,-39.94,-35.839,-38.024,26.759,-65.491,1.406,11.902999999999999,97.055,0.14300000000000002,aflibercept_input_0062_0001_0001
SCORE:,-810.748,-5.403,-1586.3039999999999,350.004,-471.11400000000003,3.2689999999999997,53.923,192.424,890.388,-56.143,-126.801,-45.79600000000001,-34.468,-36.643,25.697,-63.471000000000004,1.379,0.898,97.055,0.359,aflibercept_input_0058_0002_0009
SCORE:,-781.14,-5.297000000000001,-1574.806,348.93300000000005,-465.95099999999996,3.292,54.47,191.805,894.8380000000001,-62.475,-122.603,-39.626999999999995,-36.107,-38.8,25.635,-63.733000000000004,1.469,10.603,97.055,0.158,aflibercept_input_0062_0001_0005
SCORE:,-782.3560000000001,-5.401,-1574.215,346.889,-467.20599999999996,3.279,54.71,191.28400000000002,893.205,-61.629,-122.589,-39.724000000000004,-35.296,-38.394,25.759,-63.766999999999996,1.501,11.98,97.055,0.203,aflibercept_input_0062_0001_0004
SCORE:,-807.204,-5.349,-1591.869,351.042,-471.249,3.285,54.95,195.248,889.577,-56.327,-125.24700000000001,-45.498000000000005,-35.318000000000005,-37.183,26.296999999999997,-61.92100000000001,1.541,3.4010000000000002,97.055,0.36,aflibercept_input_0058_0002_0010
SCORE:,-779.8910000000001,-5.486000000000001,-1581.076,353.985,-474.964,3.299,54.568000000000005,193.063,903.248,-60.799,-122.932,-43.458,-34.925,-36.771,24.795,-63.461999999999996,1.465,12.243,97.055,0.262,aflibercept_input_0062_0001_0006
SCORE:,-781.569,-5.461,-1580.045,355.069,-469.602,3.321,54.61,192.831,894.8660000000001,-63.521,-122.34299999999999,-42.371,-34.667,-37.586,26.605999999999998,-62.998000000000005,1.358,11.145,97.055,0.16399999999999998,aflibercept_input_0062_0001_0008
SCORE:,-784.0260000000001,-5.487,-1573.0770000000002,349.978,-467.245,3.3169999999999997,55.176,192.91400000000002,893.443,-65.095,-124.545,-39.78,-35.898,-38.174,24.219,-63.833,1.484,11.395999999999999,97.055,0.125,aflibercept_input_0062_0001_0007
SCORE:,-781.1569999999999,-5.359,-1576.507,352.603,-468.124,3.2960000000000003,55.036,191.364,892.209,-61.55,-123.12700000000001,-39.827,-34.988,-37.397,24.393,-63.751000000000005,1.4240000000000002,11.915999999999999,97.055,0.177,aflibercept_input_0062_0001_0009
SCORE:,-780.534,-5.311,-1577.751,358.61,-470.81699999999995,3.3339999999999996,55.31,193.87599999999998,893.556,-65.577,-122.13600000000001,-43.57899999999999,-36.071999999999996,-36.126,25.105,-63.257,1.493,11.591,97.055,0.161,aflibercept_input_0062_0001_0010
SCORE:,-814.7439999999999,-5.756,-1579.957,354.38199999999995,-476.663,3.327,55.388999999999996,190.15400000000002,886.1569999999999,-65.654,-123.43700000000001,-44.868,-36.330999999999996,-33.400999999999996,22.566999999999997,-65.16,1.452,5.8420000000000005,97.055,0.158,aflibercept_input_0071_0003_0003
SCORE:,-812.2310000000001,-5.587999999999999,-1584.088,356.55300000000005,-474.594,3.3289999999999997,56.041000000000004,189.91400000000002,886.888,-64.456,-123.70700000000001,-44.559,-35.637,-34.564,23.011999999999997,-66.384,1.474,6.897,97.055,0.184,aflibercept_input_0071_0003_0001
SCORE:,-813.216,-5.657,-1577.396,355.952,-477.916,3.324,55.534,189.60299999999998,884.578,-64.878,-123.61,-44.882,-36.514,-34.016,22.803,-65.185,1.439,6.359,97.055,0.193,aflibercept_input_0071_0003_0002
SCORE:,-814.347,-5.582999999999999,-1581.4920000000002,353.094,-476.217,3.298,55.226000000000006,190.032,889.7339999999999,-67.733,-123.679,-44.727,-34.878,-33.294000000000004,23.046999999999997,-65.704,1.473,5.807,97.055,0.19399999999999998,aflibercept_input_0071_0003_0004
SCORE:,-817.159,-5.791,-1579.519,348.86800000000005,-475.26199999999994,3.3139999999999996,54.923,188.145,889.3910000000001,-66.059,-122.994,-44.716,-35.402,-33.786,23.046,-65.58800000000001,1.484,5.57,97.055,0.16,aflibercept_input_0071_0003_0005
SCORE:,-816.315,-5.6979999999999995,-1585.124,354.871,-476.404,3.318,55.349,189.697,887.302,-64.087,-123.51299999999999,-44.326,-35.898,-34.165,22.688000000000002,-65.60300000000001,1.527,6.522,97.055,0.17300000000000001,aflibercept_input_0071_0003_0007
SCORE:,-817.408,-5.585,-1581.1170000000002,352.89300000000003,-475.38,3.307,55.2,189.707,887.76,-67.35300000000001,-124.12299999999999,-44.993,-35.75,-33.925,22.39,-65.71600000000001,1.53,6.485,97.055,0.20800000000000002,aflibercept_input_0071_0003_0006
SCORE:,-812.7330000000001,-5.562,-1583.764,358.42,-475.415,3.303,55.536,189.718,887.965,-67.237,-124.177,-44.733999999999995,-34.946999999999996,-34.381,22.51,-65.23899999999999,1.4369999999999998,6.5729999999999995,97.055,0.207,aflibercept_input_0071_0003_0008
SCORE:,-815.278,-5.784,-1584.0639999999999,355.31800000000004,-477.454,3.325,55.123999999999995,188.477,891.429,-66.14,-123.551,-44.534,-35.033,-35.048,23.154,-65.277,1.413,6.138,97.055,0.17600000000000002,aflibercept_input_0071_0003_0009
SCORE:,-815.3439999999999,-5.627000000000001,-1581.184,354.809,-474.49699999999996,3.318,55.101000000000006,188.78099999999998,886.48,-67.172,-124.055,-44.888999999999996,-35.516999999999996,-33.719,23.185,-65.426,1.43,6.371,97.055,0.212,aflibercept_input_0071_0003_0010
SCORE:,-808.962,-5.54,-1590.635,365.048,-484.596,3.332,53.52,189.51,897.1360000000001,-58.707,-127.805,-44.567,-35.015,-36.716,22.156,-63.903999999999996,1.3619999999999999,9.035,97.055,0.369,aflibercept_input_0072_0003_0001
SCORE:,-813.421,-5.6770000000000005,-1583.6629999999998,363.75800000000004,-488.98900000000003,3.323,54.992,187.388,894.63,-62.276,-127.726,-42.327,-35.575,-36.302,21.378,-64.214,1.433,9.036,97.055,0.33399999999999996,aflibercept_input_0072_0003_0003
SCORE:,-810.633,-5.792000000000001,-1590.443,361.149,-480.069,3.323,54.675,189.135,897.084,-55.228,-127.975,-45.263999999999996,-35.093,-38.685,20.107,-64.578,1.34,8.237,97.055,0.38799999999999996,aflibercept_input_0072_0003_0002
SCORE:,-811.845,-5.776,-1576.92,352.227,-480.20300000000003,3.327,54.419,184.55200000000002,895.23,-56.967,-126.405,-46.26,-34.786,-35.921,19.646,-65.132,1.348,8.361,97.055,0.36,aflibercept_input_0072_0003_0005
SCORE:,-813.298,-5.7,-1586.161,363.064,-485.97900000000004,3.3160000000000003,53.896,189.135,893.191,-59.455,-127.45299999999999,-43.446999999999996,-35.56,-37.361,23.476999999999997,-64.257,1.4080000000000001,7.155,97.055,0.377,aflibercept_input_0072_0003_0004
SCORE:,-809.53,-5.72,-1589.9520000000002,364.716,-488.55699999999996,3.318,53.887,188.36900000000003,901.518,-58.251000000000005,-127.719,-42.985,-34.959,-38.159,23.090999999999998,-64.196,1.314,7.324,97.055,0.375,aflibercept_input_0072_0003_0006
SCORE:,-811.4730000000001,-5.602,-1586.0320000000002,355.291,-480.017,3.3360000000000003,54.623000000000005,188.378,896.1389999999999,-57.622,-127.676,-43.18899999999999,-34.652,-37.836999999999996,19.953,-64.982,1.436,9.559,97.055,0.364,aflibercept_input_0072_0003_0007
SCORE:,-815.926,-5.645,-1603.6529999999998,366.56699999999995,-491.026,3.358,55.59,191.018,908.802,-62.775,-128.312,-44.0,-35.434,-37.013000000000005,23.99,-64.112,1.324,7.9510000000000005,97.055,0.389,aflibercept_input_0072_0003_0010
SCORE:,-817.495,-5.541,-1598.0020000000002,362.006,-487.005,3.3310000000000004,53.435,191.533,903.112,-61.386,-129.012,-43.158,-34.946999999999996,-37.68,23.133000000000003,-63.798,1.3030000000000002,7.739,97.055,0.387,aflibercept_input_0072_0003_0008
SCORE:,-809.7389999999999,-5.611000000000001,-1587.35,360.10900000000004,-486.103,3.319,54.129,186.713,900.2239999999999,-58.26,-126.564,-43.832,-35.071999999999996,-35.745,23.085,-64.67,1.2919999999999998,7.182,97.055,0.359,aflibercept_input_0072_0003_0009
SCORE:,-795.9689999999999,-5.591,-1593.096,355.0,-473.38699999999994,3.298,54.152,194.485,893.8710000000001,-54.988,-127.538,-39.453,-36.996,-37.029,20.493000000000002,-59.659,1.59,11.324000000000002,97.055,0.5,aflibercept_input_0076_0003_0001
SCORE:,-802.709,-5.5089999999999995,-1590.7579999999998,348.111,-479.129,3.279,52.988,195.761,896.815,-57.753,-127.37200000000001,-38.830999999999996,-36.989000000000004,-36.938,22.579,-59.625,1.5619999999999998,11.331,97.055,0.713,aflibercept_input_0076_0003_0002
SCORE:,-808.515,-5.542999999999999,-1593.42,355.38,-479.89300000000003,3.2739999999999996,52.724,194.63400000000001,893.47,-57.583999999999996,-128.162,-39.528,-37.542,-40.708,24.596,-59.349,1.719,9.591000000000001,97.055,0.772,aflibercept_input_0076_0003_0003
SCORE:,-804.227,-5.598,-1594.6370000000002,356.10900000000004,-477.55400000000003,3.2939999999999996,53.898,195.34599999999998,891.702,-59.578,-128.144,-40.34,-37.332,-35.452,22.92,-60.04600000000001,1.6380000000000001,11.772,97.055,0.721,aflibercept_input_0076_0003_0005
SCORE:,-804.192,-5.6,-1596.162,351.212,-472.969,3.287,53.4,193.981,894.803,-58.38,-127.926,-38.931999999999995,-36.528,-37.429,22.993000000000002,-59.326,1.579,10.062000000000001,97.055,0.688,aflibercept_input_0076_0003_0004
SCORE:,-804.038,-5.581,-1591.1570000000002,349.67199999999997,-474.721,3.281,53.542,195.31,894.4010000000001,-58.536,-129.428,-39.323,-37.156,-38.015,23.533,-59.801,1.642,10.734000000000002,97.055,0.509,aflibercept_input_0076_0003_0007
SCORE:,-803.305,-5.591,-1589.0629999999999,351.02,-473.885,3.2889999999999997,53.135,193.55599999999998,890.53,-58.141999999999996,-128.115,-39.617,-37.164,-36.646,22.705,-59.91,1.5330000000000001,11.481,97.055,0.523,aflibercept_input_0076_0003_0006
SCORE:,-804.816,-5.643,-1590.464,350.52,-472.583,3.275,53.251000000000005,193.00400000000002,889.041,-58.126000000000005,-128.007,-39.692,-37.338,-36.83,23.394000000000002,-59.941,1.59,12.144,97.055,0.535,aflibercept_input_0076_0003_0009
SCORE:,-803.7260000000001,-5.711,-1594.0639999999999,352.756,-485.348,3.304,53.595,194.53799999999998,901.311,-55.908,-128.879,-40.251999999999995,-37.126,-36.34,23.733,-59.801,1.515,11.394,97.055,0.504,aflibercept_input_0076_0003_0008
SCORE:,-803.436,-5.555,-1588.5379999999998,351.792,-474.725,3.2880000000000003,53.161,193.364,890.328,-58.582,-127.971,-39.621,-37.121,-36.498000000000005,23.148000000000003,-60.13399999999999,1.554,11.08,97.055,0.54,aflibercept_input_0076_0003_0010
SCORE:,-793.62,-5.626,-1589.07,358.98400000000004,-475.569,3.301,54.104,192.394,896.462,-53.73,-125.038,-40.619,-35.036,-40.417,21.795,-61.053999999999995,1.3559999999999999,6.869,97.055,0.218,aflibercept_input_0082_0002_0001
SCORE:,-798.002,-5.678,-1588.005,356.583,-481.30800000000005,3.293,53.617,192.46599999999998,897.691,-53.82899999999999,-124.179,-47.276,-34.566,-35.658,23.208000000000002,-61.13,1.5590000000000002,7.954,97.055,0.20199999999999999,aflibercept_input_0082_0002_0002
SCORE:,-808.211,-5.742000000000001,-1587.592,348.405,-478.056,3.272,54.06,194.36,894.2080000000001,-52.667,-126.11200000000001,-46.28,-34.995,-36.951,23.713,-61.818999999999996,1.473,5.242000000000001,97.055,0.215,aflibercept_input_0082_0002_0003
SCORE:,-795.053,-5.622000000000001,-1592.711,357.723,-478.18800000000005,3.305,53.986999999999995,192.27200000000002,897.2710000000001,-51.512,-124.978,-44.135,-34.635,-37.44,22.796,-60.852,1.446,8.946,97.055,0.21899999999999997,aflibercept_input_0082_0002_0004
SCORE:,-797.943,-5.691,-1584.5720000000001,354.99699999999996,-478.944,3.281,54.216,189.185,893.832,-51.163000000000004,-124.523,-43.272,-35.009,-36.658,21.514,-60.647,1.42,6.894,97.055,0.14300000000000002,aflibercept_input_0082_0002_0006
SCORE:,-801.3580000000001,-5.638999999999999,-1594.5529999999999,357.38300000000004,-474.564,3.3110000000000004,55.622,195.822,897.552,-57.091,-125.444,-47.638999999999996,-34.429,-35.321999999999996,21.171999999999997,-63.351000000000006,1.376,7.013999999999999,97.055,0.368,aflibercept_input_0083_0003_0005
SCORE:,-799.447,-5.478,-1591.62,360.994,-479.485,3.284,54.391000000000005,192.75900000000001,896.6,-54.766000000000005,-124.18700000000001,-43.025,-34.965,-38.916,21.331999999999997,-61.148999999999994,1.452,6.053,97.055,0.225,aflibercept_input_0082_0002_0007
SCORE:,-800.7230000000001,-5.752999999999999,-1594.632,362.80400000000003,-480.647,3.275,54.388999999999996,193.36599999999999,894.314,-52.638000000000005,-124.76799999999999,-45.43600000000001,-34.86,-38.121,22.288,-61.093999999999994,1.4609999999999999,8.085,97.055,0.18899999999999997,aflibercept_input_0082_0002_0008
SCORE:,-802.919,-5.747000000000001,-1592.016,356.149,-470.55,3.2910000000000004,55.053999999999995,196.072,890.638,-56.909,-125.461,-46.588,-33.567,-35.784,21.059,-63.911,1.325,6.656000000000001,97.055,0.316,aflibercept_input_0083_0003_0003
SCORE:,-801.4730000000001,-5.806,-1575.406,347.05400000000003,-469.24699999999996,3.273,54.865,190.227,882.289,-55.581,-123.90700000000001,-46.317,-34.291,-34.05,22.175,-62.681000000000004,1.4780000000000002,7.075,97.055,0.321,aflibercept_input_0083_0003_0002
SCORE:,-789.3989999999999,-5.7170000000000005,-1583.517,357.095,-471.935,3.31,55.841,192.218,892.0260000000001,-53.723,-125.434,-43.527,-35.278,-35.369,20.491999999999997,-63.278999999999996,1.411,8.716000000000001,97.055,0.21600000000000003,aflibercept_input_0083_0003_0001
SCORE:,-803.438,-5.597,-1584.346,353.273,-470.29900000000004,3.2769999999999997,52.95,195.547,887.807,-57.01,-124.925,-46.416000000000004,-33.991,-35.418,21.669,-64.375,1.454,5.561,97.055,0.34700000000000003,aflibercept_input_0083_0003_0004
SCORE:,-795.707,-5.728,-1578.24,353.19699999999995,-469.199,3.3089999999999997,55.263999999999996,190.11599999999999,888.438,-55.226000000000006,-123.87700000000001,-44.688,-33.654,-36.141999999999996,19.88,-63.303999999999995,1.385,5.483,97.055,0.225,aflibercept_input_0083_0003_0006
SCORE:,-799.42,-5.702999999999999,-1592.729,361.594,-481.292,3.287,54.648,192.74599999999998,896.548,-54.842,-124.03299999999999,-44.9,-35.036,-38.203,22.248,-60.901,1.4580000000000002,8.436,97.055,0.19899999999999998,aflibercept_input_0082_0002_0009
SCORE:,-795.863,-5.6979999999999995,-1580.642,355.87699999999995,-480.44800000000004,3.281,54.208,189.743,894.1560000000001,-52.81,-123.95700000000001,-45.151,-35.218,-36.825,22.958000000000002,-62.621,1.4569999999999999,8.541,97.055,0.23,aflibercept_input_0082_0002_0010
SCORE:,-799.775,-5.718999999999999,-1590.37,358.805,-478.152,3.273,54.315,190.959,899.073,-51.816,-123.334,-46.655,-34.824,-40.125,22.043000000000003,-62.306999999999995,1.439,6.34,97.055,0.225,aflibercept_input_0082_0002_0005
SCORE:,-824.125,-5.644,-1584.6270000000002,357.171,-499.051,3.241,53.448,189.975,900.355,-59.56,-125.916,-50.235,-35.393,-30.802,25.851,-64.131,1.405,2.307,97.055,0.42700000000000005,aflibercept_input_0086_0001_0002
SCORE:,-824.174,-5.602,-1584.1570000000002,354.921,-497.082,3.253,53.305,189.452,903.426,-63.816,-127.176,-47.07899999999999,-34.755,-32.575,25.476999999999997,-62.918,1.6030000000000002,2.123,97.055,0.371,aflibercept_input_0086_0001_0001
SCORE:,-790.5419999999999,-5.831,-1581.149,357.42,-468.37,3.304,54.333999999999996,193.264,884.952,-52.075,-125.258,-45.428999999999995,-34.044000000000004,-35.17,20.949,-62.787,1.4809999999999999,6.558,97.055,0.256,aflibercept_input_0083_0003_0010
SCORE:,-827.8689999999999,-5.541,-1583.735,352.75300000000004,-501.75800000000004,3.237,53.526,187.574,907.11,-63.468,-126.72,-50.205,-34.338,-29.665,25.046,-62.875,1.5219999999999998,2.248,97.055,0.364,aflibercept_input_0086_0001_0004
SCORE:,-797.877,-5.577000000000001,-1577.158,355.074,-470.01800000000003,3.303,55.358000000000004,190.61599999999999,884.028,-54.125,-125.314,-46.193000000000005,-34.446,-35.385999999999996,19.674,-63.256,1.435,6.837999999999999,97.055,0.215,aflibercept_input_0083_0003_0009
SCORE:,-800.69,-5.715,-1588.453,356.22,-471.662,3.29,56.031000000000006,194.467,891.79,-56.416000000000004,-124.816,-45.306000000000004,-34.152,-37.311,20.989,-64.07300000000001,1.321,5.729,97.055,0.32299999999999995,aflibercept_input_0083_0003_0008
SCORE:,-820.3889999999999,-5.563,-1584.0439999999999,350.69,-493.833,3.245,53.559,189.46,904.048,-61.126999999999995,-127.1,-45.611999999999995,-34.775999999999996,-32.68,25.339000000000002,-62.795,1.463,1.895,97.055,0.389,aflibercept_input_0086_0001_0006
SCORE:,-802.545,-5.814,-1588.64,352.606,-472.61400000000003,3.283,53.901,193.37400000000002,892.2230000000001,-55.321000000000005,-124.588,-47.845,-34.834,-33.757,21.595,-62.724,1.474,7.742000000000001,97.055,0.342,aflibercept_input_0083_0003_0007
SCORE:,-824.7710000000001,-5.553999999999999,-1586.256,356.29699999999997,-497.87699999999995,3.238,53.288000000000004,191.042,900.79,-61.318999999999996,-125.95200000000001,-50.494,-35.033,-30.941999999999997,25.842,-63.091,1.4809999999999999,2.325,97.055,0.38799999999999996,aflibercept_input_0086_0001_0008
SCORE:,-826.433,-5.582000000000001,-1584.924,351.61400000000003,-496.875,3.2539999999999996,53.516999999999996,189.317,904.8760000000001,-63.715,-127.214,-46.568999999999996,-34.78,-32.9,25.872,-63.089,1.4780000000000002,1.885,97.055,0.34600000000000003,aflibercept_input_0086_0001_0003
SCORE:,-824.337,-5.473,-1584.0,355.18800000000005,-500.506,3.255,54.086999999999996,192.612,900.9830000000001,-64.473,-126.59700000000001,-48.782,-34.965,-31.031,27.02,-62.479,1.514,1.8519999999999999,97.055,0.405,aflibercept_input_0086_0001_0005
SCORE:,-831.933,-5.496,-1587.902,354.505,-504.653,3.238,53.516000000000005,190.055,907.475,-64.296,-125.935,-52.5,-34.596,-29.314,26.421,-62.828,1.456,1.48,97.055,0.387,aflibercept_input_0086_0001_0007
SCORE:,-824.047,-5.545,-1589.0079999999998,358.24699999999996,-499.103,3.25,53.071000000000005,190.625,905.51,-59.756,-126.978,-50.067,-35.082,-32.639,24.836,-63.161,1.44,2.8680000000000003,97.055,0.389,aflibercept_input_0086_0001_0009
SCORE:,-826.6160000000001,-5.571000000000001,-1589.674,359.58099999999996,-501.68800000000005,3.273,53.419,190.59,907.1519999999999,-60.873999999999995,-126.463,-50.918,-35.194,-32.482,24.838,-63.589,1.4980000000000002,2.049,97.055,0.382,aflibercept_input_0086_0001_0010
SCORE:,-800.6669999999999,-5.608,-1579.395,354.32199999999995,-468.465,3.2539999999999996,53.215,191.76,886.0260000000001,-56.765,-126.113,-48.083,-32.318000000000005,-38.9,22.9,-64.502,1.433,9.172,97.055,0.34700000000000003,aflibercept_input_0089_0003_0004
SCORE:,-797.945,-5.607,-1580.2179999999998,353.645,-471.11699999999996,3.272,53.923,191.803,890.3789999999999,-56.614,-126.262,-46.623999999999995,-32.596,-37.327,21.903000000000002,-64.403,1.401,9.095,97.055,0.34700000000000003,aflibercept_input_0089_0003_0002
SCORE:,-800.559,-5.505,-1576.384,349.754,-471.236,3.2439999999999998,52.922,191.243,887.6460000000001,-56.568000000000005,-126.85799999999999,-46.411,-32.544000000000004,-39.157,23.427,-63.474,1.453,10.46,97.055,0.371,aflibercept_input_0089_0003_0003
SCORE:,-796.363,-5.52,-1576.0710000000001,351.36699999999996,-472.084,3.264,52.83,191.757,886.946,-55.251000000000005,-126.881,-43.827,-32.577,-38.395,22.903000000000002,-63.602,1.4069999999999998,9.964,97.055,0.353,aflibercept_input_0089_0003_0001
SCORE:,-801.6669999999999,-5.567,-1571.615,349.26,-470.51099999999997,3.2510000000000003,52.63399999999999,188.955,884.153,-54.24,-125.10600000000001,-48.926,-32.726,-37.803000000000004,22.308000000000003,-64.992,1.463,10.538,97.055,0.20199999999999999,aflibercept_input_0089_0003_0009
SCORE:,-799.2239999999999,-5.5729999999999995,-1577.53,348.224,-466.211,3.245,53.636,191.41099999999997,885.9780000000001,-53.92100000000001,-126.324,-44.851000000000006,-32.561,-39.944,21.625999999999998,-64.567,1.44,9.263,97.055,0.379,aflibercept_input_0089_0003_0006
SCORE:,-802.298,-5.608,-1575.3020000000001,349.17,-476.039,3.2439999999999998,52.551,191.66099999999997,890.0160000000001,-55.146,-126.95700000000001,-47.101000000000006,-32.626999999999995,-39.446999999999996,24.496,-63.903,1.47,9.782,97.055,0.386,aflibercept_input_0089_0003_0010
SCORE:,-795.564,-5.632999999999999,-1570.695,348.34,-467.37300000000005,3.267,53.303999999999995,189.39700000000002,881.913,-53.761,-124.97,-44.768,-33.225,-38.512,21.752,-63.92,1.3840000000000001,10.693,97.055,0.18899999999999997,aflibercept_input_0089_0003_0007
SCORE:,-799.408,-5.544,-1571.6589999999999,349.65,-468.712,3.2439999999999998,52.92,189.893,882.752,-56.578,-126.835,-46.455,-32.36,-39.132,23.857,-63.931000000000004,1.479,10.581,97.055,0.368,aflibercept_input_0089_0003_0005
SCORE:,-799.415,-5.544,-1576.443,348.279,-473.838,3.239,53.126000000000005,193.328,889.6410000000001,-55.57,-126.681,-44.894,-32.793,-39.189,22.747,-63.619,1.466,9.917,97.055,0.35700000000000004,aflibercept_input_0089_0003_0008
SCORE:,-782.904,-5.564,-1565.274,352.324,-467.42699999999996,3.3,53.648,190.078,877.201,-53.816,-125.316,-43.77,-32.041,-38.887,24.898000000000003,-61.308,1.5090000000000001,10.299000000000001,97.055,0.187,aflibercept_input_0097_0003_0001
SCORE:,-786.375,-5.542999999999999,-1562.225,353.662,-472.959,3.283,53.09,188.02200000000002,880.962,-57.696000000000005,-125.78200000000001,-44.703,-31.844,-36.208,23.791999999999998,-61.443999999999996,1.528,10.437999999999999,97.055,0.19899999999999998,aflibercept_input_0097_0003_0002
SCORE:,-796.159,-5.575,-1576.316,352.902,-470.73199999999997,3.2689999999999997,53.352,189.33599999999998,884.4910000000001,-57.027,-125.68,-44.178999999999995,-32.623000000000005,-38.455999999999996,22.961,-61.172,1.483,10.558,97.055,0.19399999999999998,aflibercept_input_0097_0003_0003
SCORE:,-781.564,-5.565,-1558.02,353.69199999999995,-470.18800000000005,3.293,53.824,188.28099999999998,879.1310000000001,-57.843999999999994,-125.616,-43.729,-31.8,-37.278,23.64,-61.838,1.561,9.632,97.055,0.204,aflibercept_input_0097_0003_0004
SCORE:,-790.2080000000001,-5.49,-1561.874,360.64599999999996,-477.167,3.273,52.641000000000005,188.96099999999998,880.49,-61.893,-125.20200000000001,-46.482,-31.861,-36.066,21.338,-61.27,1.4809999999999999,10.982000000000001,97.055,0.23,aflibercept_input_0097_0003_0005
SCORE:,-783.421,-5.569,-1563.3570000000002,352.73800000000006,-468.421,3.272,52.238,188.274,878.6360000000001,-55.324,-125.698,-44.04,-32.156,-37.510999999999996,24.607,-60.855,1.4769999999999999,11.05,97.055,0.165,aflibercept_input_0097_0003_0008
SCORE:,-791.618,-5.636,-1564.2420000000002,353.681,-474.903,3.245,52.656000000000006,190.96,880.66,-61.198,-125.33,-43.525,-31.514,-37.597,24.865,-61.818999999999996,1.506,9.318,97.055,0.198,aflibercept_input_0097_0003_0010
SCORE:,-788.085,-5.526,-1561.941,354.225,-476.45,3.283,52.489,188.577,881.852,-58.56,-125.244,-43.151,-31.858,-35.437,23.71,-61.394,1.5430000000000001,8.558,97.055,0.185,aflibercept_input_0097_0003_0006
SCORE:,-789.9639999999999,-5.608,-1564.227,355.495,-474.24300000000005,3.31,54.897,188.553,882.3589999999999,-62.263000000000005,-124.89200000000001,-46.466,-32.304,-35.576,21.522,-61.225,1.526,11.935,97.055,0.18600000000000003,aflibercept_input_0097_0003_0007
SCORE:,-786.2610000000001,-5.688,-1568.376,352.44300000000004,-469.95,3.3,53.717,189.831,884.43,-55.496,-125.52,-45.983999999999995,-32.052,-37.668,22.581999999999997,-61.464,1.5090000000000001,10.886,97.055,0.185,aflibercept_input_0097_0003_0009
SCORE:,-790.908,-5.725,-1577.229,358.71,-483.913,3.2910000000000004,53.023,190.743,895.2719999999999,-55.486000000000004,-128.734,-48.595,-34.056999999999995,-35.176,26.753,-59.795,1.476,11.105,97.055,0.376,aflibercept_input_0099_0002_0001
SCORE:,-785.067,-5.452999999999999,-1583.6979999999999,358.124,-481.74699999999996,3.3160000000000003,53.985,196.926,894.515,-59.501999999999995,-126.729,-47.037,-32.795,-34.396,28.752,-60.138999999999996,1.3969999999999998,11.959000000000001,97.055,0.4,aflibercept_input_0099_0002_0002
SCORE:,-783.948,-5.506,-1584.368,363.046,-489.98900000000003,3.3739999999999997,53.325,198.387,898.5219999999999,-60.452,-128.85399999999998,-48.998000000000005,-32.721,-32.656,27.878,-58.463,1.416,14.675999999999998,97.055,0.38,aflibercept_input_0099_0002_0003
SCORE:,-775.3380000000001,-5.587000000000001,-1573.0829999999999,357.152,-461.284,3.282,53.313,192.49,883.528,-58.582,-126.054,-44.6,-32.87,-36.071,24.717,-60.174,1.44,9.675,97.055,0.315,aflibercept_input_0099_0002_0005
SCORE:,-790.82,-5.407,-1592.855,363.996,-487.01199999999994,3.2889999999999997,54.06399999999999,194.192,899.051,-56.202,-126.78399999999999,-44.426,-33.747,-34.973,27.125,-59.424,1.42,9.478,97.055,0.336,aflibercept_input_0099_0002_0006
SCORE:,-790.495,-5.629,-1587.96,366.125,-488.88199999999995,3.299,53.986000000000004,194.455,899.454,-57.99100000000001,-126.863,-50.282,-33.516,-33.115,28.168000000000003,-60.086000000000006,1.453,9.408999999999999,97.055,0.423,aflibercept_input_0099_0002_0004
